"","X","Y","Subject"
"180",3.14159265358979,-0.0404172768347701,1
"181",3.15904594610974,0.00761058504010431,1
"182",3.17649923862968,0.0541704146714291,1
"183",3.19395253114962,0.0987919740962089,1
"184",3.21140582366957,0.14103737083959,1
"185",3.22885911618951,0.180505671023456,1
"186",3.24631240870945,0.216837045979511,1
"187",3.2637657012294,0.249716407753376,1
"188",3.28121899374934,0.278876494883212,1
"189",3.29867228626928,0.3041003762541,1
"190",3.31612557878923,0.325223347594123,1
"191",3.33357887130917,0.342134202213182,1
"192",3.35103216382911,0.354775864810608,1
"193",3.36848545634906,0.363145384510781,1
"194",3.385938748869,0.367293290643926,1
"195",3.40339204138894,0.367322322088825,1
"196",3.42084533390889,0.363385548152497,1
"197",3.43829862642883,0.355683905898456,1
"198",3.45575191894877,0.344463185471213,1
"199",3.47320521146872,0.33001050122576,1
"200",3.49065850398866,0.312650292286124,1
"201",3.5081117965086,0.292739901461397,1
"202",3.52556508902855,0.270664786181272,1
"203",3.54301838154849,0.246833419222995,1
"204",3.56047167406843,0.22167194044183,1
"205",3.57792496658838,0.195618623449055,1
"206",3.59537825910832,0.169118223175138,1
"207",3.61283155162826,0.142616271488728,1
"208",3.63028484414821,0.116553388501403,1
"209",3.64773813666815,0.0913596768689797,1
"210",3.66519142918809,0.0674492653068274,1
"211",3.68264472170804,0.0452150656822803,1
"212",3.70009801422798,0.025023805453089,1
"213",3.71755130674792,0.00721139391742182,1
"214",3.73500459926787,-0.0079213232342461,1
"215",3.75245789178781,-0.020112371175887,1
"216",3.76991118430775,-0.0291419702959529,1
"217",3.78736447682769,-0.0348353386132327,1
"218",3.80481776934764,-0.0370649393678573,1
"219",3.82227106186758,-0.0357521474120992,1
"220",3.83972435438753,-0.0308683148451272,1
"221",3.85717764690747,-0.0224352233814693,1
"222",3.87463093942741,-0.0105249181341525,1
"223",3.89208423194735,0.00474107525200784,1
"224",3.9095375244673,0.0231931409466564,1
"225",3.92699081698724,0.0446155544572142,1
"226",3.94444410950718,0.0687490320787357,1
"227",3.96189740202713,0.0952938183359257,1
"228",3.97935069454707,0.123913275139801,1
"229",3.99680398706701,0.154237930452076,1
"230",4.01425727958696,0.185869938803207,1
"231",4.0317105721069,0.218387901107747,1
"232",4.04916386462684,0.251351986920699,1
"233",4.06661715714679,0.284309298630003,1
"234",4.08407044966673,0.316799414127091,1
"235",4.10152374218667,0.348360042273407,1
"236",4.11897703470662,0.378532724013237,1
"237",4.13643032722656,0.40686851129014,1
"238",4.1538836197465,0.432933556014884,1
"239",4.17133691226645,0.456314542207781,1
"240",4.18879020478639,0.47662389608916,1
"241",4.20624349730633,0.493504711301296,1
"242",4.22369678982628,0.506635329587453,1
"243",4.24115008234622,0.515733521094557,1
"244",4.25860337486616,0.520560212963508,1
"245",4.27605666738611,0.520922719974987,1
"246",4.29350995990605,0.516677436672564,1
"247",4.31096325242599,0.507731956525688,1
"248",4.32841654494594,0.494046590254013,1
"249",4.34586983746588,0.475635262337792,1
"250",4.36332312998582,0.45256577190919,1
"251",4.38077642250577,0.424959411575215,1
"252",4.39822971502571,0.392989945181345,1
"253",4.41568300754565,0.356881953001216,1
"254",4.4331363000656,0.316908560246838,1
"255",4.45058959258554,0.27338857205108,1
"256",4.46804288510548,0.226683045096608,1
"257",4.48549617762543,0.177191332772307,1
"258",4.50294947014537,0.125346647052048,1
"259",4.52040276266531,0.0716111861383522,1
"260",4.53785605518526,0.0164708822267641,1
"261",4.5553093477052,-0.0395701715367756,1
"262",4.57276264022514,-0.0959955517694583,1
"263",4.59021593274509,-0.152282526737422,1
"264",4.60766922526503,-0.207908200295502,1
"265",4.62512251778497,-0.262355706917525,1
"266",4.64257581030492,-0.315120385808792,1
"267",4.66002910282486,-0.365715861861855,1
"268",4.6774823953448,-0.413679961807434,1
"269",4.69493568786475,-0.458580395321237,1
"270",4.71238898038469,-0.500020133062441,1
"271",4.72984227290463,-0.537642416619714,1
"272",4.74729556542458,-0.571135339095361,1
"273",4.76474885794452,-0.60023593952971,1
"274",4.78220215046446,-0.624733759508817,1
"275",4.79965544298441,-0.644473816054684,1
"276",4.81710873550435,-0.659358951207392,1
"277",4.83456202802429,-0.669351525504553,1
"278",4.85201532054424,-0.674474429771736,1
"279",4.86946861306418,-0.674811397179785,1
"280",4.88692190558412,-0.670506605318582,1
"281",4.90437519810407,-0.661763565996027,1
"282",4.92182849062401,-0.648843308508144,1
"283",4.93928178314395,-0.632061870152226,1
"284",4.9567350756639,-0.611787115680144,1
"285",4.97418836818384,-0.58843491512507,1
"286",4.99164166070378,-0.562464716894881,1
"287",5.00909495322373,-0.534374560125034,1
"288",5.02654824574367,-0.504695576942332,1
"289",5.04400153826361,-0.47398604143248,1
"290",5.06145483078356,-0.442825027657928,1
"291",5.0789081233035,-0.411805743973649,1
"292",5.09636141582344,-0.381528615079589,1
"293",5.11381470834339,-0.35259418667921,1
"294",5.13126800086333,-0.325595930242116,1
"295",5.14872129338327,-0.301113027161664,1
"296",5.16617458590322,-0.279703212531224,1
"297",5.18362787842316,-0.261895758820772,1
"298",5.2010811709431,-0.248184678912747,1
"299",5.21853446346304,-0.239022226256987,1
"300",5.23598775598299,-0.234812767342716,1
"301",5.25344104850293,-0.235907098284075,1
"302",5.27089434102288,-0.242597273107151,1
"303",5.28834763354282,-0.255112006352041,1
"304",5.30580092606276,-0.273612706913401,1
"305",5.32325421858271,-0.298190193694806,1
"306",5.34070751110265,-0.328862136711526,1
"307",5.35816080362259,-0.365571259815163,1
"308",5.37561409614254,-0.408184333309806,1
"309",5.39306738866248,-0.456491976466178,1
"310",5.41052068118242,-0.510209281405183,1
"311",5.42797397370236,-0.568977261105753,1
"312",5.44542726622231,-0.632365115487259,1
"313",5.46288055874225,-0.699873300718201,1
"314",5.48033385126219,-0.770937378205248,1
"315",5.49778714378214,-0.844932611213874,1
"316",5.51524043630208,-0.921179268856185,1
"317",5.53269372882203,-0.998948589342704,1
"318",5.55014702134197,-1.07746934701841,1
"319",5.56760031386191,-1.15593496087102,1
"320",5.58505360638185,-1.23351107598639,1
"321",5.6025068989018,-1.3093435439018,1
"322",5.61996019142174,-1.38256672303499,1
"323",5.63741348394168,-1.45231201639907,1
"324",5.65486677646163,-1.51771656069716,1
"325",5.67232006898157,-1.57793197866323,1
"326",5.68977336150151,-1.63213310520337,1
"327",5.70722665402146,-1.67952659751452,1
"328",5.7246799465414,-1.71935933992155,1
"329",5.74213323906134,-1.7509265556785,1
"330",5.75958653158129,-1.77357954041153,1
"331",5.77703982410123,-1.78673293522006,1
"332",5.79449311662117,-1.78987146166511,1
"333",5.81194640914112,-1.78255604592004,1
"334",5.82939970166106,-1.76442926518807,1
"335",5.846852994181,-1.73522005604492,1
"336",5.86430628670095,-1.69474763157724,1
"337",5.88175957922089,-1.64292456198412,1
"338",5.89921287174083,-1.57975898161058,1
"339",5.91666616426078,-1.50535589410258,1
"340",5.93411945678072,-1.41991755642228,1
"341",5.95157274930066,-1.32374293174697,1
"342",5.96902604182061,-1.21722621069732,1
"343",5.98647933434055,-1.10085440980343,1
"344",6.00393262686049,-0.975204065520412,1
"345",6.02138591938044,-0.84093705135083,1
"346",6.03883921190038,-0.698795554622865,1
"347",6.05629250442032,-0.549596258113597,1
"348",6.07374579694027,-0.394223779908718,1
"349",6.09119908946021,-0.23362343256296,1
"350",6.10865238198015,-0.0687933696911552,1
"351",6.1261056745001,0.0992238054986178,1
"352",6.14355896702004,0.269349889587394,1
"353",6.16101225953998,0.440480301282348,1
"354",6.17846555205993,0.611493587790538,1
"355",6.19591884457987,0.781261123261414,1
"356",6.21337213709981,0.948656905217794,1
"357",6.23082542961976,1.1125673537444,1
"358",6.2482787221397,1.27190101802851,1
"359",6.26573201465964,1.42559809564878,1
"360",6.28318530717959,1.57263967178251,1
"361",0.0174532925199433,3.51227140808189,2
"362",0.0349065850398866,3.64347218808174,2
"363",0.0523598775598299,3.7652923728114,2
"364",0.0698131700797732,3.8769603174571,2
"365",0.0872664625997165,3.97778425204567,2
"366",0.10471975511966,4.06715810577946,2
"367",0.122173047639603,4.14456652648218,2
"368",0.139626340159546,4.2095890473168,2
"369",0.15707963267949,4.26190336153213,2
"370",0.174532925199433,4.30128767498742,2
"371",0.191986217719376,4.32762211550096,2
"372",0.20943951023932,4.34088918757261,2
"373",0.226892802759263,4.34117327064178,2
"374",0.244346095279206,4.32865916866238,2
"375",0.261799387799149,4.30362972830318,2
"376",0.279252680319093,4.26646255241842,2
"377",0.296705972839036,4.21762584448071,2
"378",0.314159265358979,4.15767342833288,2
"379",0.331612557878923,4.08723899580848,2
"380",0.349065850398866,4.00702964240527,2
"381",0.366519142918809,3.91781875819569,2
"382",0.383972435438752,3.82043834744895,2
"383",0.401425727958696,3.7157708559575,2
"384",0.418879020478639,3.60474058975007,2
"385",0.436332312998582,3.48830481268561,2
"386",0.453785605518526,3.36744461332015,2
"387",0.471238898038469,3.24315563339321,2
"388",0.488692190558412,3.11643875127263,2
"389",0.506145483078356,2.98829081371928,2
"390",0.523598775598299,2.85969550838743,2
"391",0.541052068118242,2.73161446757485,2
"392",0.558505360638185,2.60497869090136,2
"393",0.575958653158129,2.4806803708579,2
"394",0.593411945678072,2.35956520057108,2
"395",0.610865238198015,2.2424252377225,2
"396",0.628318530717959,2.12999239240566,2
"397",0.645771823237902,2.02293259986376,2
"398",0.663225115757845,1.92184073160348,2
"399",0.680678408277788,1.82723629040199,2
"400",0.698131700797732,1.73955992630429,2
"401",0.715584993317675,1.65917080193494,2
"402",0.733038285837618,1.58634482641623,2
"403",0.750491578357562,1.52127376799066,2
"404",0.767944870877505,1.46406524618667,2
"405",0.785398163397448,1.41474359514149,2
"406",0.802851455917391,1.37325158060168,2
"407",0.820304748437335,1.33945294425562,2
"408",0.837758040957278,1.31313574050772,2
"409",0.855211333477221,1.2940164226698,2
"410",0.872664625997165,1.28174462790663,2
"411",0.890117918517108,1.27590860321025,2
"412",0.907571211037051,1.2760412082631,2
"413",0.925024503556995,1.2816264253508,2
"414",0.942477796076938,1.29210630155904,2
"415",0.959931088596881,1.30688824438519,2
"416",0.977384381116825,1.32535258865556,2
"417",0.994837673636768,1.34686035029397,2
"418",1.01229096615671,1.37076108105949,2
"419",1.02974425867665,1.39640073787155,2
"420",1.0471975511966,1.42312948077211,2
"421",1.06465084371654,1.4503093149277,2
"422",1.08210413623648,1.47732149433223,2
"423",1.09955742875643,1.50357360800571,2
"424",1.11701072127637,1.52850627345776,2
"425",1.13446401379631,1.55159936695204,2
"426",1.15191730631626,1.5723777256138,2
"427",1.1693705988362,1.59041626260529,2
"428",1.18682389135614,1.60534444338416,2
"429",1.20427718387609,1.616850078381,2
"430",1.22173047639603,1.62468239520428,2
"431",1.23918376891597,1.62865436161685,2
"432",1.25663706143592,1.62864423893914,2
"433",1.27409035395586,1.62459635412764,2
"434",1.2915436464758,1.61652108745917,2
"435",1.30899693899575,1.6044940814274,2
"436",1.32645023151569,1.58865468503355,2
"437",1.34390352403563,1.56920365603546,2
"438",1.36135681655558,1.54640015181745,2
"439",1.37881010907552,1.52055804727098,2
"440",1.39626340159546,1.49204162534911,2
"441",1.41371669411541,1.46126069270011,2
"442",1.43116998663535,1.42866517892331,2
"443",1.44862327915529,1.39473928346129,2
"444",1.46607657167524,1.35999523888632,2
"445",1.48352986419518,1.32496676330901,2
"446",1.50098315671512,1.29020227779039,2
"447",1.51843644923507,1.25625796694517,2
"448",1.53588974175501,1.22369076235964,2
"449",1.55334303427495,1.19305132900112,2
"450",1.5707963267949,1.16487713446314,2
"451",1.58824961931484,1.13968567967812,2
"452",1.60570291183478,1.11796796765367,2
"453",1.62315620435473,1.10018228387495,2
"454",1.64060949687467,1.08674835829854,2
"455",1.65806278939461,1.07804197438634,2
"456",1.67551608191456,1.07439008544223,2
"457",1.6929693744345,1.07606649267932,2
"458",1.71042266695444,1.08328813302695,2
"459",1.72787595947439,1.09621201775712,2
"460",1.74532925199433,1.11493285564672,2
"461",1.76278254451427,1.13948138667755,2
"462",1.78023583703422,1.16982344429633,2
"463",1.79768912955416,1.20585975610017,2
"464",1.8151424220741,1.24742648456951,2
"465",1.83259571459405,1.29429650123162,2
"466",1.85004900711399,1.3461813794938,2
"467",1.86750229963393,1.40273408342555,2
"468",1.88495559215388,1.46355232208124,2
"469",1.90240888467382,1.52818253162216,2
"470",1.91986217719376,1.59612444059976,2
"471",1.93731546971371,1.66683616737475,2
"472",1.95476876223365,1.73973979283941,2
"473",1.97222205475359,1.81422734644421,2
"474",1.98967534727354,1.88966713906113,2
"475",2.00712863979348,1.96541037249209,2
"476",2.02458193231342,2.04079795248991,2
"477",2.04203522483337,2.11516743003369,2
"478",2.05948851735331,2.18785999430943,2
"479",2.07694180987325,2.25822744040439,2
"480",2.0943951023932,2.3256390351318,2
"481",2.11184839491314,2.38948820565466,2
"482",2.12930168743308,2.44919897765795,2
"483",2.14675497995303,2.50423209270271,2
"484",2.16420827247297,2.5540907380487,2
"485",2.18166156499291,2.59832582661403,2
"486",2.19911485751286,2.63654076979838,2
"487",2.2165681500328,2.66839569157533,2
"488",2.23402144255274,2.6936110384942,2
"489",2.25147473507268,2.71197054695217,2
"490",2.26892802759263,2.72332353622874,2
"491",2.28638132011257,2.72758650323669,2
"492",2.30383461263252,2.72474400265352,2
"493",2.32128790515246,2.71484880396941,2
"494",2.3387411976724,2.69802132493436,2
"495",2.35619449019234,2.67444834882119,2
"496",2.37364778271229,2.64438104075365,2
"497",2.39110107523223,2.60813228599552,2
"498",2.40855436775217,2.56607338047144,2
"499",2.42600766027212,2.5186301108137,2
"500",2.44346095279206,2.46627826782432,2
"501",2.460914245312,2.4095386433361,2
"502",2.47836753783195,2.34897156598455,2
"503",2.49582083035189,2.28517103630429,2
"504",2.51327412287183,2.21875852578628,2
"505",2.53072741539178,2.15037650803133,2
"506",2.54818070791172,2.08068179287286,2
"507",2.56563400043166,2.0103387362905,2
"508",2.58308729295161,1.94001240007573,2
"509",2.60054058547155,1.87036173553013,2
"510",2.61799387799149,1.80203286497592,2
"511",2.63544717051144,1.73565253354299,2
"512",2.65290046303138,1.67182180158508,2
"513",2.67035375555132,1.61111004519368,2
"514",2.68780704807127,1.55404932865735,2
"515",2.70526034059121,1.5011292083967,2
"516",2.72271363311115,1.45279202294229,2
"517",2.7401669256311,1.40942871797026,2
"518",2.75762021815104,1.37137524933164,2
"519",2.77507351067098,1.33890960047516,2
"520",2.79252680319093,1.31224944374358,2
"521",2.80998009571087,1.29155046779836,2
"522",2.82743338823081,1.27690538597697,2
"523",2.84488668075076,1.26834363279643,2
"524",2.8623399732707,1.26583174816887,2
"525",2.87979326579064,1.26927444127671,2
"526",2.89724655831059,1.27851631855026,2
"527",2.91469985083053,1.2933442528834,2
"528",2.93215314335047,1.31349036419362,2
"529",2.94960643587042,1.33863557475947,2
"530",2.96705972839036,1.36841369652495,2
"531",2.9845130209103,1.40241600181458,2
"532",3.00196631343025,1.44019622371872,2
"533",3.01941960595019,1.48127592784198,2
"534",3.03687289847013,1.52515019320854,2
"535",3.05432619099008,1.57129353692773,2
"536",3.07177948351002,1.61916601477713,2
"537",3.08923277602996,1.66821942818243,2
"538",3.10668606854991,1.71790356718147,2
"539",3.12413936106985,1.76767241886251,2
"540",3.14159265358979,1.81699027146195,2
"541",3.15904594610974,1.86533764578622,2
"542",3.17649923862968,1.91221698786694,2
"543",3.19395253114962,1.95715805974111,2
"544",3.21140582366957,1.99972296893388,2
"545",3.22885911618951,2.03951078156714,2
"546",3.24631240870945,2.07616166897258,2
"547",3.2637657012294,2.10936054319584,2
"548",3.28121899374934,2.13884014277507,2
"549",3.29867228626928,2.16438353659535,2
"550",3.31612557878923,2.18582602038476,2
"551",3.33357887130917,2.20305638745321,2
"552",3.35103216382911,2.21601756250003,2
"553",3.36848545634906,2.22470659464959,2
"554",3.385938748869,2.22917401323213,2
"555",3.40339204138894,2.22952255712642,2
"556",3.42084533390889,2.22590529563949,2
"557",3.43829862642883,2.21852316583484,2
"558",3.45575191894877,2.20762195785698,2
"559",3.47320521146872,2.19348878606092,2
"560",3.49065850398866,2.17644808957068,2
"561",3.5081117965086,2.15685721119534,2
"562",3.52556508902855,2.13510160836461,2
"563",3.54301838154849,2.11158975385572,2
"564",3.56047167406843,2.08674778752395,2
"565",3.57792496658838,2.06101398298057,2
"566",3.59537825910832,2.03483309515604,2
"567",3.61283155162826,2.00865065591902,2
"568",3.63028484414821,1.98290728538109,2
"569",3.64773813666815,1.95803308619806,2
"570",3.66519142918809,1.9344421870853,2
"571",3.68264472170804,1.91252749991014,2
"572",3.70009801422798,1.89265575213034,2
"573",3.71755130674792,1.87516285304407,2
"574",3.73500459926787,1.86034964834179,2
"575",3.75245789178781,1.84847811284954,2
"576",3.76991118430775,1.83976802617887,2
"577",3.78736447682769,1.83439417031098,2
"578",3.80481776934764,1.83248408200574,2
"579",3.82227106186758,1.83411638641089,2
"580",3.83972435438753,1.83931973142726,2
"581",3.85717764690747,1.84807233534031,2
"582",3.87463093942741,1.86030215303702,2
"583",3.89208423194735,1.87588765887257,2
"584",3.9095375244673,1.89465923701661,2
"585",3.92699081698724,1.91640116297656,2
"586",3.94444410950718,1.94085415304747,2
"587",3.96189740202713,1.96771845175405,2
"588",3.97935069454707,1.99665742100732,2
"589",3.99680398706701,2.02730158876898,2
"590",4.01425727958696,2.05925310956951,2
"591",4.0317105721069,2.09209058432344,2
"592",4.04916386462684,2.12537418258578,2
"593",4.06661715714679,2.15865100674448,2
"594",4.08407044966673,2.19146063469096,2
"595",4.10152374218667,2.22334077528666,2
"596",4.11897703470662,2.25383296947589,2
"597",4.13643032722656,2.28248826920218,2
"598",4.1538836197465,2.30887282637632,2
"599",4.17133691226645,2.33257332501861,2
"600",4.18879020478639,2.35320219134938,2
"601",4.20624349730633,2.3704025190109,2
"602",4.22369678982628,2.38385264974645,2
"603",4.24115008234622,2.39327035370295,2
"604",4.25860337486616,2.39841655802129,2
"605",4.27605666738611,2.39909857748216,2
"606",4.29350995990605,2.39517280662913,2
"607",4.31096325242599,2.38654683893164,2
"608",4.32841654494594,2.37318098510936,2
"609",4.34586983746588,2.35508916964253,2
"610",4.36332312998582,2.33233919166332,2
"611",4.38077642250577,2.30505234377874,2
"612",4.39822971502571,2.27340238983426,2
"613",4.41568300754565,2.23761391010352,2
"614",4.4331363000656,2.19796002979853,2
"615",4.45058959258554,2.15475955405217,2
"616",4.46804288510548,2.10837353954709,2
"617",4.48549617762543,2.05920133967218,2
"618",4.50294947014537,2.00767616640131,2
"619",4.52040276266531,1.95426021793701,2
"620",4.53785605518526,1.89943942647481,2
"621",4.5553093477052,1.84371788516066,2
"622",4.57276264022514,1.78761201737737,2
"623",4.59021593274509,1.7316445548588,2
"624",4.60766922526503,1.67633839375011,2
"625",4.62512251778497,1.62221039957748,2
"626",4.64257581030492,1.5697652331356,2
"627",4.66002910282486,1.51948926953193,2
"628",4.6774823953448,1.47184468203574,2
"629",4.69493568786475,1.42726376097133,2
"630",4.71238898038469,1.38614353567952,2
"631",4.72984227290463,1.34884076457164,2
"632",4.74729556542458,1.31566735454538,2
"633",4.76474885794452,1.28688626656043,2
"634",4.78220215046446,1.26270795903071,2
"635",4.79965544298441,1.24328741493424,2
"636",4.81710873550435,1.22872179223092,2
"637",4.83456202802429,1.21904873038315,2
"638",4.85201532054424,1.21424533856536,2
"639",4.86946861306418,1.2142278836067,2
"640",4.88692190558412,1.21885218791729,2
"641",4.90437519810407,1.22791473968924,2
"642",4.92182849062401,1.24115450962652,2
"643",4.93928178314395,1.25825546043182,2
"644",4.9567350756639,1.2788497273533,2
"645",4.97418836818384,1.30252144035776,2
"646",4.99164166070378,1.32881115103734,2
"647",5.00909495322373,1.35722082025658,2
"648",5.02654824574367,1.38721931588868,2
"649",5.04400153826361,1.41824836384792,2
"650",5.06145483078356,1.44972889007186,2
"651",5.0789081233035,1.48106768620553,2
"652",5.09636141582344,1.51166432754899,2
"653",5.11381470834339,1.54091826839876,2
